epoch,train_loss,test_loss,learning_rate,train_acc,test_acc,training_time,testing_time,mixup_used,binary_connect_used
108,1.359,0.784,0.02225664222272388,57.58,81.25,0:01:47.184778,0:00:06.112103,yes,no
109,1.353,0.729,0.02186666916089241,57.91,80.84,0:01:49.371948,0:00:05.542084,yes,no
110,1.363,0.766,0.02147746920156045,57.46,81.26,0:01:47.115948,0:00:05.577277,yes,no
111,1.345,0.749,0.021089138373994242,58.25,79.72,0:01:47.102061,0:00:05.538830,yes,no
112,1.353,0.759,0.02070177249301477,57.64,80.49,0:01:47.059138,0:00:05.531935,yes,no
113,1.343,0.729,0.0203154671353569,58.31,82.23,0:01:46.834354,0:00:05.580266,yes,no
114,1.328,0.773,0.019930317616087205,58.61,80.90,0:01:46.942539,0:00:05.512077,yes,no
115,1.342,0.723,0.019546418965086458,58.00,81.40,0:01:46.780562,0:00:05.505159,yes,no
116,1.353,0.762,0.019163865903602376,57.86,78.78,0:01:46.833929,0:00:05.527038,yes,no
117,1.331,0.742,0.018782752820878643,58.62,81.15,0:01:47.002492,0:00:05.522379,yes,no
118,1.354,0.706,0.01840317375086569,57.56,81.91,0:01:47.298484,0:00:05.505091,yes,no
119,1.344,0.688,0.018025222349019283,58.26,82.50,0:01:47.083341,0:00:05.580281,yes,no
120,1.333,0.771,0.017648991869192415,58.44,80.39,0:01:47.163339,0:00:05.539575,yes,no
121,1.327,0.740,0.017274575140626334,58.80,81.74,0:01:47.104536,0:00:05.508625,yes,no
122,1.312,0.721,0.016902064545046273,58.97,80.98,0:01:47.165761,0:00:05.571875,yes,no
123,1.357,0.664,0.016531551993867726,57.65,83.44,0:01:47.202813,0:00:05.560676,yes,no
124,1.313,0.746,0.016163128905518586,59.21,81.56,0:01:46.778804,0:00:05.507682,yes,no
125,1.296,0.738,0.015796886182883066,60.07,81.92,0:01:47.114363,0:00:05.539947,yes,no
126,1.315,0.678,0.015432914190872771,59.46,83.00,0:01:47.025087,0:00:05.521095,yes,no
127,1.307,0.661,0.01507130273413049,59.58,82.93,0:01:46.942010,0:00:05.506475,yes,no
128,1.313,0.674,0.01471214103487229,59.24,83.88,0:01:46.958058,0:00:05.563636,yes,no
129,1.318,0.722,0.014355517710873194,59.11,82.03,0:01:46.857964,0:00:05.512374,yes,no
130,1.280,0.683,0.01400152075360213,60.39,83.69,0:01:46.863793,0:00:05.509199,yes,no
131,1.315,0.706,0.01365023750651134,59.53,83.28,0:01:46.856811,0:00:05.511758,yes,no
132,1.289,0.722,0.013301754643485679,60.15,82.12,0:01:47.078207,0:00:05.526361,yes,no
133,1.326,0.682,0.012956158147457122,58.82,83.96,0:01:47.051900,0:00:05.580135,yes,no
134,1.282,0.649,0.012613533289189816,60.57,84.25,0:01:47.520315,0:00:05.589541,yes,no
135,1.318,0.692,0.012273964606240723,59.10,83.80,0:01:47.277639,0:00:05.507402,yes,no
136,1.299,0.678,0.011937535882101285,59.72,85.00,0:01:47.080097,0:00:05.593994,yes,no
137,1.272,0.700,0.011604330125525083,61.01,84.00,0:01:47.248282,0:00:05.503438,yes,no
138,1.288,0.723,0.011274429550046707,59.99,81.09,0:01:47.024425,0:00:05.579017,yes,no
139,1.293,0.680,0.010947915553696737,59.81,84.86,0:01:47.126283,0:00:05.529477,yes,no
140,1.276,0.593,0.01062486869891804,60.75,86.26,0:01:46.991019,0:00:05.548741,yes,no
141,1.303,0.686,0.01030536869268818,59.69,84.08,0:01:46.947190,0:00:05.518166,yes,no
142,1.264,0.628,0.009989494366852907,60.94,85.91,0:01:46.744331,0:00:05.507920,yes,no
143,1.275,0.622,0.00967732365867559,60.42,85.70,0:01:46.743046,0:00:05.527426,yes,no
144,1.272,0.637,0.009368933591607374,60.96,84.41,0:01:46.994208,0:00:05.531696,yes,no
145,1.261,0.630,0.00906440025628276,61.11,85.39,0:01:47.051941,0:00:05.520839,yes,no
146,1.256,0.674,0.008763798791745414,61.35,85.34,0:01:46.764629,0:00:05.504154,yes,no
147,1.270,0.650,0.00846720336690871,61.07,86.05,0:01:46.841765,0:00:05.530618,yes,no
148,1.256,0.661,0.008174687162255667,61.54,85.71,0:01:46.993156,0:00:05.526217,yes,no
149,1.264,0.597,0.007886322351782785,61.09,86.10,0:01:47.053669,0:00:05.526015,yes,no
150,1.244,0.628,0.007602180085192145,61.93,85.83,0:01:47.360499,0:00:05.567215,yes,no
151,1.252,0.647,0.007322330470336316,61.39,86.06,0:01:47.100128,0:00:05.532516,yes,no
152,1.260,0.651,0.007046842555920285,61.30,86.11,0:01:47.013975,0:00:05.506736,yes,no
153,1.231,0.631,0.006775784314464719,62.41,86.40,0:01:46.998600,0:00:05.553000,yes,no
154,1.240,0.574,0.006509222625534758,61.66,86.65,0:01:47.016970,0:00:05.624437,yes,no
155,1.240,0.620,0.006247223259238513,62.15,86.44,0:01:47.139029,0:00:05.508235,yes,no
156,1.218,0.622,0.0059898508599992295,62.84,86.39,0:01:47.101054,0:00:05.514261,yes,no
157,1.214,0.593,0.005737168930605274,62.95,87.22,0:01:46.816268,0:00:05.561798,yes,no
158,1.223,0.640,0.005489239816541763,62.75,85.88,0:01:47.055007,0:00:05.531633,yes,no
159,1.229,0.585,0.005246124690607742,62.42,87.35,0:01:47.083898,0:00:05.578597,yes,no
160,1.216,0.616,0.005007883537822737,62.97,86.73,0:01:46.739208,0:00:05.503429,yes,no
161,1.220,0.553,0.004774575140626318,62.71,87.98,0:01:47.018410,0:00:05.571135,yes,no
162,1.216,0.617,0.00454625706437442,62.78,87.08,0:01:46.930381,0:00:05.507233,yes,no
163,1.194,0.582,0.004322985643135959,63.89,88.47,0:01:46.752924,0:00:05.559734,yes,no
164,1.155,0.518,0.0041048159657932504,65.18,88.90,0:01:46.868739,0:00:05.562630,yes,no
165,1.187,0.597,0.0038918018624496302,63.74,88.28,0:01:47.061397,0:00:05.525119,yes,no
166,1.182,0.540,0.0036839958911477027,63.86,88.70,0:01:47.497512,0:00:05.542473,yes,no
167,1.163,0.585,0.0034814493249014076,64.81,88.71,0:01:47.049748,0:00:05.529173,yes,no
168,1.189,0.588,0.003284212139045219,63.72,88.72,0:01:47.037407,0:00:05.509836,yes,no
169,1.203,0.577,0.003092332998903412,63.59,88.91,0:01:47.078763,0:00:05.650895,yes,no
170,1.161,0.551,0.002905859247782665,64.94,89.39,0:01:47.187202,0:00:05.604955,yes,no
171,1.176,0.588,0.0027248368952908068,64.23,88.95,0:01:47.183776,0:00:05.510689,yes,no
172,1.157,0.555,0.002549310605984613,64.95,89.60,0:01:46.872093,0:00:05.559266,yes,no
173,1.181,0.554,0.0023793236883495176,64.10,89.40,0:01:46.810524,0:00:05.503882,yes,no
174,1.143,0.543,0.002214918084113875,65.43,90.14,0:01:46.775624,0:00:05.565789,yes,no
175,1.140,0.541,0.0020561343579004786,65.60,89.65,0:01:47.093546,0:00:05.533151,yes,no
176,1.161,0.524,0.0019030116872178384,64.63,90.14,0:01:47.136982,0:00:05.525038,yes,no
177,1.139,0.529,0.0017555878527937174,65.77,90.31,0:01:47.155752,0:00:05.588805,yes,no
178,1.145,0.542,0.0016138992292533167,65.26,90.58,0:01:47.149860,0:00:05.591758,yes,no
179,1.123,0.472,0.0014779807761443645,66.21,90.54,0:01:47.147544,0:00:05.527303,yes,no
180,1.134,0.516,0.0013478660293113683,65.80,90.48,0:01:47.149796,0:00:05.535739,yes,no
181,1.128,0.536,0.0012235870926211624,66.15,90.51,0:01:47.111782,0:00:05.537407,yes,no
182,1.119,0.541,0.0011051746300417477,66.39,90.97,0:01:47.371560,0:00:05.591120,yes,no
183,1.100,0.501,0.0009926578580764268,67.03,90.96,0:01:47.122729,0:00:05.521891,yes,no
184,1.123,0.495,0.0008860645385550515,66.30,91.20,0:01:47.141610,0:00:05.567708,yes,no
185,1.137,0.515,0.0007854209717842264,65.59,91.03,0:01:47.204396,0:00:05.529609,yes,no
186,1.109,0.540,0.0006907519900580866,66.71,90.67,0:01:47.218445,0:00:05.569777,yes,no
187,1.104,0.509,0.0006020809515313173,66.64,91.19,0:01:47.169435,0:00:05.513699,yes,no
188,1.147,0.516,0.0005194297344558538,65.12,90.89,0:01:47.001337,0:00:05.504158,yes,no
189,1.092,0.501,0.00044281873178278225,67.39,91.05,0:01:46.892815,0:00:05.500393,yes,no
190,1.132,0.531,0.0003722668461306535,65.80,91.22,0:01:46.898642,0:00:05.577372,yes,no
191,1.114,0.513,0.0003077914851215587,66.42,91.26,0:01:46.877273,0:00:05.563544,yes,no
192,1.098,0.512,0.00024940855708606175,66.80,91.24,0:01:46.825626,0:00:05.533944,yes,no
193,1.092,0.479,0.00019713246713805603,67.16,91.71,0:01:47.118366,0:00:05.581908,yes,no
194,1.132,0.519,0.00015097611362051023,65.51,91.45,0:01:46.797253,0:00:05.528101,yes,no
195,1.097,0.462,0.00011095088492300018,66.98,91.65,0:01:46.885194,0:00:05.512890,yes,no
196,1.087,0.524,7.706665667180096e-05,67.36,91.51,0:01:46.976694,0:00:05.513907,yes,no
197,1.097,0.511,4.9331789293211064e-05,67.17,91.58,0:01:46.859686,0:00:05.534306,yes,no
198,1.105,0.491,2.7753125950752432e-05,66.71,91.70,0:01:47.435572,0:00:05.570149,yes,no
199,1.108,0.502,1.2335990856710008e-05,66.67,91.49,0:01:47.104277,0:00:05.544942,yes,no
200,1.085,0.513,3.0841879584853094e-06,67.62,91.62,0:01:47.094856,0:00:05.512613,yes,no
