epoch,train_loss,learning_rate,train_acc,test_acc,training_time,testing_time
339,0.254,0.039052084446303315,91.46,87.31,0:01:21.063367,0:00:06.236944
340,0.255,0.03937513130108199,91.44,84.79,0:01:20.843596,0:00:06.248776
341,0.258,0.03969463130731187,91.33,86.83,0:01:21.326677,0:00:06.329437
342,0.263,0.04001050563314713,91.16,89.10,0:01:21.053277,0:00:06.255372
343,0.263,0.04032267634132445,91.00,87.18,0:01:20.978698,0:00:06.257174
344,0.262,0.040631066408392674,91.04,85.70,0:01:20.921894,0:00:06.234927
345,0.262,0.04093559974371727,91.16,85.90,0:01:21.061923,0:00:06.368339
346,0.258,0.041236201208254636,91.23,87.36,0:01:20.863623,0:00:06.255332
347,0.266,0.04153279663309132,91.05,85.97,0:01:20.853748,0:00:06.246932
348,0.266,0.04182531283774436,91.00,87.87,0:01:21.040080,0:00:06.236662
349,0.269,0.042113677648217225,90.94,85.40,0:01:20.853441,0:00:06.290606
350,0.272,0.042397819914807885,90.73,86.95,0:01:20.946215,0:00:06.265329
351,0.271,0.042677669529663696,90.89,86.48,0:01:20.978585,0:00:06.257194
352,0.272,0.04295315744407974,90.70,86.21,0:01:20.973900,0:00:06.262578
