epoch,train_loss,test_loss,learning_rate,train_acc,test_acc,training_time,testing_time,mixup_used,binary_connect_used
91,1.176,0.532,0.028910861626005795,64.67,85.84,0:01:37.117430,0:00:06.232992,yes,no
92,1.200,0.494,0.028522530798439593,63.73,87.71,0:01:37.092933,0:00:06.236408,yes,no
93,1.196,0.495,0.028133330839107632,63.98,88.28,0:01:37.052268,0:00:06.530279,yes,no
94,1.179,0.514,0.027743357777276153,64.25,86.77,0:01:36.986113,0:00:06.213670,yes,no
95,1.199,0.525,0.027352707832962876,63.87,88.37,0:01:37.052348,0:00:06.522936,yes,no
96,1.172,0.535,0.026961477393196143,64.90,88.36,0:01:36.959720,0:00:06.211644,yes,no
97,1.190,0.519,0.026569762988232853,64.02,88.30,0:01:36.883145,0:00:06.219725,yes,no
98,1.189,0.474,0.02617766126774108,64.18,88.73,0:01:36.871872,0:00:06.511253,yes,no
99,1.183,0.491,0.025785268976953223,64.41,87.87,0:01:36.962075,0:00:06.234495,yes,no
100,1.187,0.540,0.02539268293279553,64.19,86.60,0:01:37.048887,0:00:06.268311,yes,no
101,1.178,0.480,0.025000000000000012,64.67,88.58,0:01:37.293515,0:00:06.235704,yes,no
102,1.173,0.499,0.0246073170672045,64.75,88.43,0:01:37.502441,0:00:06.214767,yes,no
103,1.174,0.482,0.024214731023046804,64.85,88.82,0:01:37.180193,0:00:06.546513,yes,no
104,1.157,0.467,0.023822338732258946,65.27,88.55,0:01:37.166159,0:00:06.215008,yes,no
105,1.166,0.500,0.023430237011767177,65.14,88.97,0:01:37.240800,0:00:06.516503,yes,no
106,1.168,0.537,0.02303852260680389,65.10,87.55,0:01:36.952434,0:00:06.215634,yes,no
107,1.179,0.478,0.022647292167037154,64.01,88.05,0:01:36.785824,0:00:06.217857,yes,no
108,1.170,0.503,0.02225664222272388,64.80,88.57,0:01:36.786829,0:00:06.219313,yes,no
109,1.165,0.465,0.02186666916089241,64.96,88.02,0:01:36.882606,0:00:06.213750,yes,no
110,1.176,0.480,0.02147746920156045,64.41,89.19,0:01:36.970226,0:00:06.524497,yes,no
111,1.154,0.490,0.021089138373994242,65.63,88.94,0:01:37.042990,0:00:06.234690,yes,no
112,1.151,0.548,0.02070177249301477,65.35,88.11,0:01:37.117012,0:00:06.215118,yes,no
113,1.160,0.476,0.0203154671353569,65.07,88.60,0:01:37.072646,0:00:06.234250,yes,no
114,1.152,0.490,0.019930317616087205,65.33,87.68,0:01:37.099351,0:00:06.232868,yes,no
115,1.137,0.444,0.019546418965086458,65.92,89.52,0:01:37.132182,0:00:06.529047,yes,no
116,1.133,0.507,0.019163865903602376,66.08,89.11,0:01:37.017139,0:00:06.222267,yes,no
117,1.121,0.444,0.018782752820878643,66.67,90.61,0:01:36.889394,0:00:06.526969,yes,no
118,1.121,0.453,0.01840317375086569,66.45,89.41,0:01:36.960763,0:00:06.217563,yes,no
119,1.099,0.493,0.018025222349019283,67.35,88.25,0:01:37.247818,0:00:06.267219,yes,no
120,1.123,0.443,0.017648991869192415,66.22,90.11,0:01:37.624710,0:00:06.274060,yes,no
121,1.153,0.445,0.017274575140626334,65.29,91.33,0:01:37.188650,0:00:06.510548,yes,no
122,1.130,0.429,0.016902064545046273,65.73,89.25,0:01:37.244337,0:00:06.243588,yes,no
123,1.136,0.450,0.016531551993867726,65.92,89.93,0:01:37.021620,0:00:06.240182,yes,no
124,1.106,0.396,0.016163128905518586,67.12,90.49,0:01:37.011328,0:00:06.218510,yes,no
125,1.104,0.431,0.015796886182883066,67.09,90.70,0:01:36.809780,0:00:06.211463,yes,no
126,1.092,0.439,0.015432914190872771,67.32,89.68,0:01:36.940491,0:00:06.235843,yes,no
