epoch,train_loss,test_loss,learning_rate,train_acc,test_acc,training_time,testing_time,mixup_used,binary_connect_used
278,1.249,1.116,0.004155832776436328,55.43,60.66,0:02:04.470206,0:00:08.015744,no,yes
279,1.244,1.110,0.004124884705123618,55.62,60.39,0:02:11.626093,0:00:10.996377,no,yes
280,1.251,1.118,0.004093971181864311,55.25,59.51,0:02:49.987943,0:00:10.862388,no,yes
281,1.247,1.132,0.004063093427071374,55.53,60.37,0:02:48.687723,0:00:11.210152,no,yes
282,1.253,1.095,0.004032252659745697,55.10,60.94,0:02:36.441936,0:00:10.958600,no,yes
283,1.248,1.134,0.004001450097427963,55.37,60.05,0:02:48.661389,0:00:11.216325,no,yes
284,1.249,1.128,0.00397068695615059,55.41,59.78,0:02:48.398223,0:00:10.979054,no,yes
285,1.246,1.093,0.0039399644503897244,55.39,61.01,0:02:49.124860,0:00:11.309928,no,yes
286,1.246,1.098,0.003909283793017285,55.58,60.07,0:02:49.024396,0:00:10.992784,no,yes
287,1.246,1.124,0.0038786461952530914,55.59,59.34,0:02:49.204723,0:00:10.968781,no,yes
288,1.249,1.130,0.0038480528666170453,55.56,59.66,0:02:49.158356,0:00:10.917300,no,yes
289,1.249,1.096,0.003817505014881374,55.22,60.69,0:02:50.857775,0:00:10.901048,no,yes
290,1.242,1.120,0.00378700384602296,55.66,59.57,0:02:51.512094,0:00:10.981593,no,yes
291,1.247,1.091,0.0037565505641757244,55.57,61.53,0:02:48.074015,0:00:11.208522,no,yes
292,1.243,1.138,0.0037261463715830873,55.82,59.39,0:02:47.795212,0:00:10.910921,no,yes
293,1.247,1.094,0.003695792468550513,55.48,60.94,0:02:47.441432,0:00:10.853258,no,yes
